id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
9447,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
9448,0,0,2,8,15,19,19,16,12,7,5,3,1,0,0,0,0
9470,0,0,2,8,15,21,22,19,14,9,6,4,2,1,0,0,1
9488,0,0,2,8,14,19,20,17,12,8,5,3,2,1,0,0,0
9489,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,1
9490,0,0,2,8,15,21,22,19,14,9,6,4,2,1,0,0,1
9491,0,0,2,9,16,21,22,19,14,9,5,3,2,1,0,0,0
9492,0,0,2,9,17,22,22,19,13,8,5,3,2,1,0,0,0
9493,0,0,2,9,17,22,22,19,14,9,6,3,2,1,0,0,0
9494,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,1
9495,0,0,2,9,16,21,22,20,14,9,6,4,2,1,0,0,0
9496,0,0,2,8,15,21,22,19,14,9,6,4,2,1,0,0,1
9519,0,0,2,7,14,18,19,17,12,8,5,3,2,1,0,0,1
9520,0,0,2,8,15,20,22,20,15,10,6,4,2,1,0,0,0
9521,0,0,2,9,16,21,22,19,14,9,6,4,2,1,0,0,1
9533,0,0,3,9,17,22,22,19,13,8,5,3,1,1,0,0,0
9534,0,0,2,8,16,21,21,18,13,9,6,4,2,1,0,0,1
9535,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,0
9536,0,0,3,9,17,22,22,19,13,8,5,3,1,1,0,0,0
9537,0,0,3,9,17,22,22,19,13,8,5,3,1,1,0,0,0
9538,0,0,2,9,17,22,21,18,13,8,5,3,2,1,0,0,0
9539,1,0,3,9,18,24,26,24,19,14,10,8,5,4,2,0,1
9556,0,0,2,7,14,19,20,18,13,9,6,4,2,1,0,0,1
9557,0,0,2,9,17,22,22,19,13,8,5,3,2,1,0,0,0
9577,0,0,2,7,14,19,21,20,16,12,9,6,4,2,1,0,2
9578,0,0,2,9,16,21,21,18,13,8,5,3,2,1,0,0,0
9590,0,0,2,7,14,20,21,20,16,12,9,6,4,2,1,0,1
9591,0,0,2,9,16,21,22,19,14,9,6,4,2,1,0,0,0
9610,0,0,3,9,17,22,22,19,14,9,5,3,2,1,0,0,0
9611,0,0,2,8,15,21,21,19,14,9,6,4,2,1,0,0,1
9612,0,0,2,9,16,21,22,19,14,9,5,3,2,1,0,0,0
9613,0,0,2,9,16,21,22,19,14,9,6,3,2,1,0,0,0
9633,0,0,2,8,15,19,20,17,12,7,4,3,1,0,0,0,0
9634,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,0
9635,0,0,2,9,16,20,20,17,12,7,5,3,1,0,0,0,0
9636,0,0,2,9,15,20,20,17,12,7,5,2,1,0,0,0,0
9653,0,0,2,8,16,21,22,20,14,9,6,4,2,1,0,0,0
9654,0,0,2,8,16,21,22,20,14,9,6,3,2,1,0,0,0
9655,0,0,2,9,17,22,22,19,13,8,5,3,2,1,0,0,0
9669,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
9670,0,0,2,7,13,18,20,19,16,12,9,6,4,2,1,0,1
9688,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
9689,0,0,2,9,16,21,22,19,14,9,6,4,2,1,0,0,0
9710,0,0,2,9,17,22,22,19,14,9,5,3,2,1,0,0,0
9711,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
9712,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,1
9713,0,0,2,9,17,22,22,19,13,8,5,3,2,1,0,0,0
9714,0,0,2,9,17,21,22,19,13,8,5,3,2,1,0,0,0
9715,0,0,2,9,16,22,23,21,17,12,9,6,4,2,1,0,1
9716,0,0,2,9,17,22,22,19,14,9,5,3,2,1,0,0,0
9717,0,0,2,8,15,20,22,20,15,10,6,4,2,1,0,0,0
9735,0,0,2,8,16,20,20,18,13,8,5,3,2,1,0,0,0
9736,0,0,2,8,14,19,19,17,12,7,5,3,2,1,0,0,0
9737,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,1
9738,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,1
9739,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,1
9740,0,0,2,8,16,21,22,20,14,9,6,3,2,1,0,0,0
9769,0,0,2,7,13,19,21,20,16,12,9,7,4,2,1,0,2
9770,0,0,2,8,16,21,22,19,14,9,6,3,2,1,0,0,0
9771,0,0,2,8,15,21,22,19,14,9,6,4,2,1,0,0,1
9789,0,0,2,7,14,19,19,17,12,8,5,3,2,1,0,0,0
9790,0,0,2,8,15,19,19,17,12,7,5,3,2,1,0,0,0
9791,0,0,2,9,16,21,21,18,13,8,5,3,1,0,0,0,0
9792,0,0,2,8,16,21,21,18,13,8,5,3,1,0,0,0,0
9793,0,0,2,9,17,22,22,19,13,8,5,3,1,1,0,0,0
9794,0,0,3,10,18,23,24,20,14,9,6,3,2,1,0,0,0
9810,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,0
9811,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
9812,0,0,2,8,15,20,22,19,14,9,6,4,2,1,0,0,0
9831,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
9832,0,0,2,9,17,22,21,18,13,8,5,3,2,1,0,0,0
9853,0,0,2,8,16,21,21,19,14,9,6,4,2,1,0,0,1
9854,0,0,2,8,15,20,21,19,14,9,6,3,2,1,0,0,0
9872,0,0,2,7,14,19,21,20,16,12,9,6,4,2,1,0,1
9891,0,0,2,8,16,21,22,20,15,9,6,4,2,1,0,0,1
9907,0,0,2,8,15,20,21,19,14,9,6,3,2,1,0,0,0
9908,0,0,2,7,14,19,21,20,16,12,9,6,4,2,1,0,1
9909,0,0,2,8,15,20,22,20,15,10,6,4,2,1,0,0,1
9910,0,0,2,9,17,22,22,20,14,9,6,3,2,1,0,0,0
9905,0,0,2,9,17,22,21,18,13,8,5,3,2,1,0,0,0
9906,0,0,2,7,15,20,21,20,15,10,7,4,2,1,0,0,1
9929,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,0
9930,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,0
9931,0,0,2,8,15,21,22,19,14,9,6,4,2,1,0,0,1
9924,0,0,2,9,17,21,21,18,13,9,6,3,2,1,0,0,0
9925,0,0,2,9,17,22,22,19,15,10,7,4,2,1,0,0,1
9926,0,0,2,9,17,21,22,19,14,9,5,3,2,1,0,0,0
9927,0,0,2,8,15,20,21,19,15,10,6,4,2,1,0,0,0
9928,0,0,2,8,15,21,22,19,15,10,6,4,2,1,0,0,0
9948,0,0,2,9,16,21,21,18,13,9,6,4,2,1,0,0,1
9949,0,0,2,8,16,22,22,19,14,9,6,3,2,1,0,0,0
9950,0,0,2,8,16,21,22,19,14,9,6,3,2,1,0,0,0
9946,0,0,2,8,15,21,22,20,15,10,6,4,2,1,0,0,0
9947,0,0,2,8,15,21,22,20,15,10,6,4,2,1,0,0,1
9967,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,0
9968,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,1
9979,0,0,2,8,15,20,22,20,15,10,6,4,2,1,0,0,0
9980,0,0,2,8,16,21,22,20,15,10,6,4,2,1,0,0,0
9978,0,0,2,7,14,20,22,20,15,10,7,4,2,1,0,0,1
9992,0,0,2,7,13,18,19,17,12,8,5,3,2,1,0,0,1
9993,0,0,2,8,16,21,22,19,14,9,6,3,2,1,0,0,0
10006,0,0,2,9,17,22,22,19,14,9,6,3,2,1,0,0,0
10005,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
10018,0,0,2,8,15,21,22,19,14,9,6,4,2,1,0,0,0
10017,0,0,2,8,15,20,21,19,14,9,5,3,2,1,0,0,0
10034,0,0,2,8,15,19,20,17,12,8,5,3,1,0,0,0,0
10035,0,0,3,9,18,23,25,23,18,13,9,7,5,3,1,0,0
10033,0,0,2,7,14,19,21,20,17,13,10,7,4,2,1,0,2
10046,0,0,2,8,15,19,19,16,12,7,5,3,1,0,0,0,0
10047,0,0,2,8,16,21,22,19,14,9,6,3,2,1,0,0,0
10045,0,0,1,6,12,17,18,16,12,8,5,3,2,1,0,0,1
10054,0,0,2,8,15,21,22,20,16,12,9,6,4,2,1,0,1
10055,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10056,0,0,2,7,14,19,21,20,16,12,9,6,4,2,1,0,1
10067,0,0,2,7,14,20,22,20,15,10,6,4,2,1,0,0,1
10086,0,0,2,8,16,21,22,19,14,9,6,3,2,1,0,0,0
10087,0,0,2,9,17,22,22,19,14,9,6,3,2,1,0,0,0
10085,0,0,2,8,16,21,22,20,15,9,6,4,2,1,0,0,0
10094,0,0,2,7,15,21,22,20,15,10,6,4,2,1,0,0,1
10093,0,0,2,8,16,21,21,18,13,9,6,4,2,1,0,0,1
10118,0,0,2,7,15,20,22,20,15,10,6,4,2,1,0,0,1
10119,0,0,2,9,16,21,22,19,14,9,6,3,2,1,0,0,0
10115,0,0,2,6,12,16,17,16,12,8,5,3,2,1,0,0,0
10116,0,0,2,8,16,22,22,19,14,9,5,3,2,1,0,0,0
10117,0,0,2,8,15,21,23,20,16,10,6,4,2,1,0,0,0
10135,0,0,2,9,17,22,23,20,14,9,5,3,2,1,0,0,0
10148,0,0,2,8,15,19,19,16,12,7,5,3,2,1,0,0,0
10160,0,0,2,8,15,20,21,19,14,9,6,3,2,1,0,0,0
10173,0,0,2,7,14,18,19,17,12,8,5,3,2,1,0,0,1
10174,0,0,2,9,16,22,23,20,14,9,6,3,2,1,0,0,0
10192,0,0,2,8,16,21,21,19,13,9,6,4,2,1,0,0,1
10212,0,0,2,8,15,20,21,20,15,11,9,6,4,2,1,0,1
10213,0,0,2,9,16,21,22,19,14,9,5,3,2,1,0,0,0
10214,0,0,2,8,15,20,21,18,13,8,5,3,2,1,0,0,0
10211,0,0,2,9,17,21,21,18,13,8,5,3,2,1,0,0,1
10232,0,0,2,7,13,18,20,18,13,9,6,4,2,1,0,0,0
10231,0,0,2,8,16,21,23,20,15,9,6,3,2,1,0,0,0
10248,0,0,2,7,14,19,20,18,13,8,5,3,2,0,0,0,0
10249,0,0,2,8,15,19,19,17,12,7,5,3,1,1,0,0,0
10250,0,0,2,8,16,21,22,20,15,9,6,4,2,1,0,0,0
10246,0,0,2,8,16,21,22,20,14,9,6,4,2,1,0,0,0
10247,0,0,2,8,15,20,21,19,14,9,6,3,2,1,0,0,0
10264,0,0,2,8,16,22,23,20,15,9,6,4,2,1,0,0,0
10265,0,0,2,8,16,21,22,19,14,9,6,4,2,1,0,0,0
10263,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
10282,0,0,2,7,14,18,19,17,12,8,5,3,2,1,0,0,1
10283,0,0,2,8,16,20,21,18,13,8,5,3,2,1,0,0,0
10284,0,0,2,7,14,20,21,20,15,10,7,4,2,1,0,0,1
10293,0,0,2,8,16,22,23,22,18,13,10,8,5,3,2,0,1
10316,0,0,2,7,14,19,21,19,14,9,6,4,2,1,0,0,0
10317,0,0,2,8,15,21,23,20,15,10,7,4,2,1,0,0,1
10318,0,0,2,8,15,21,22,20,15,10,6,4,2,1,0,0,0
10313,0,0,2,7,15,20,23,21,18,14,10,7,5,2,1,1,2
10314,0,0,2,7,14,20,21,20,16,12,10,7,4,2,1,0,2
10315,0,0,2,8,15,19,19,16,11,7,4,3,1,0,0,0,0
10340,0,0,2,7,14,20,21,20,16,12,9,6,4,2,1,0,1
10341,0,0,2,8,15,20,21,19,14,9,6,3,2,1,0,0,0
10342,0,0,2,8,15,21,22,19,14,9,6,4,2,1,0,0,1
10356,0,0,2,8,15,20,22,20,15,10,7,4,2,1,0,0,1
10357,0,0,2,7,14,18,19,17,12,8,5,3,2,1,0,0,0
10358,0,0,2,8,15,21,22,20,15,10,7,4,2,1,0,0,0
10359,0,0,2,7,14,18,19,17,13,9,6,3,2,1,0,0,1
10365,0,0,2,8,14,19,20,18,13,8,5,3,2,1,0,0,0
10366,0,0,2,8,15,19,19,17,12,7,5,3,1,1,0,0,0
10367,0,0,2,8,15,21,21,19,14,9,6,4,2,1,0,0,1
10364,0,0,2,8,15,20,21,19,14,9,6,3,1,1,0,0,0
10374,0,0,2,8,15,20,21,19,14,9,6,3,2,1,0,0,0
10375,0,0,2,8,15,21,22,20,15,10,6,4,2,1,0,0,1
10373,0,0,2,8,16,21,21,18,13,9,6,4,2,1,0,0,1
10400,0,0,2,8,15,19,20,17,12,7,4,3,1,0,0,0,0
10401,0,0,2,7,15,20,22,20,15,10,6,4,2,1,0,0,1
10402,0,0,2,8,15,21,22,20,15,9,6,4,2,1,0,0,0
10403,0,0,2,8,16,21,22,20,15,10,6,4,2,1,0,0,0
10404,0,0,2,8,16,21,22,19,14,9,6,3,2,1,0,0,0
10405,0,0,2,7,14,18,19,17,12,8,5,3,2,1,0,0,0
