id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
8031,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8054,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
8055,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8056,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8057,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8058,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8079,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8080,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8081,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8096,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8097,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8116,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8117,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8118,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8119,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8120,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8121,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8122,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8123,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8124,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8172,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8195,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8196,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8197,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8198,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8226,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8227,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8228,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8252,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8253,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8271,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8302,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8318,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8342,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8343,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8385,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8426,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8453,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8476,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8477,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8495,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8504,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8532,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8553,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8554,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8577,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8603,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
8618,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8619,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8648,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8659,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8660,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8713,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8759,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8760,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8788,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
8789,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8800,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8816,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8817,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8857,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8858,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8872,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8886,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8902,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8915,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8927,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8928,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
8942,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
8964,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9001,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9017,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9036,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9037,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9060,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9061,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9062,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9077,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9110,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9123,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9124,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9125,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9126,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9144,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9145,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9177,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9199,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9200,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9201,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9216,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9217,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9231,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9232,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9251,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9280,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9295,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9296,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9297,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9315,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9334,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9335,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9336,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9337,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9360,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9361,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9388,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9403,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9404,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9416,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9417,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9431,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9432,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9446,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9447,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9448,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9470,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9488,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9489,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9490,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9491,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9492,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9493,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9494,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9495,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9496,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9519,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9520,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9521,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9533,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9534,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9535,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9536,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9537,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9538,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9539,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9556,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9557,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9577,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9578,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9590,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9591,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9610,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9611,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9612,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9613,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9633,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9634,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9635,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9636,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9653,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9654,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9655,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9669,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9670,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9688,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9689,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9710,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9711,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9712,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9713,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9714,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9715,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9716,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9717,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9735,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9736,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9737,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9738,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9739,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9740,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9769,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9770,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9771,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9789,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9790,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9791,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9792,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9793,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9794,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9810,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9811,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9812,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9831,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9832,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9853,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9854,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9872,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9891,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9907,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9908,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9909,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9910,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9905,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9906,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9929,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9930,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9931,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9924,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9925,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
9926,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9927,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9928,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9948,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9949,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9950,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9946,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9947,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9967,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9968,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
9979,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9980,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9978,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9992,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
9993,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10006,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10005,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10018,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10017,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10034,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10035,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10033,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10046,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10047,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10045,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10054,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10055,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10056,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10067,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
10086,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10087,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10085,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
10094,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10093,0,0,2,7,15,20,21,19,14,9,6,4,2,1,0,0,1
10118,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10119,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10115,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10116,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10117,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10135,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10148,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10160,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10173,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10174,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10192,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10212,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10213,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10214,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10211,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10232,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10231,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10248,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10249,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10250,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10246,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10247,0,0,2,7,15,20,21,19,14,9,6,4,2,1,0,0,1
10264,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10265,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10263,0,0,2,7,15,20,21,19,14,9,6,4,2,1,0,0,1
10282,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10283,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10284,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10293,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10316,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10317,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10318,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10313,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10314,0,0,2,7,15,20,21,19,14,9,6,4,2,1,0,0,1
10315,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10340,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10341,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10342,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10356,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10357,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10358,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10359,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10365,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10366,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10367,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10364,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10374,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10375,0,0,2,7,15,20,21,19,14,9,6,4,2,1,0,0,1
10373,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10400,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10401,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10402,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
10403,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10404,0,0,2,7,15,20,21,18,14,9,6,4,2,1,0,0,1
10405,0,0,2,8,15,20,21,18,14,9,6,4,2,1,0,0,1
