id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
7580,0,0,2,6,14,19,22,20,15,10,6,4,3,1,1,0,0
7581,0,0,2,7,13,18,21,18,14,8,6,3,2,1,0,0,0
7582,0,0,2,6,14,19,22,20,15,9,6,4,3,1,1,0,0
7591,0,0,2,7,13,19,21,18,14,8,6,3,2,1,0,0,0
7599,0,0,2,7,15,19,21,19,14,9,6,4,3,1,1,0,0
7628,0,0,2,6,14,19,22,20,15,9,7,4,3,1,1,0,0
7642,0,0,2,7,14,19,21,19,14,9,6,4,3,1,1,0,0
7723,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
7735,0,0,2,7,14,19,21,19,14,9,6,4,3,1,1,0,0
7736,0,0,2,7,13,19,21,18,14,8,5,3,1,1,0,0,0
7749,0,0,2,6,14,20,22,20,15,10,7,4,3,1,1,0,0
7820,0,0,2,7,13,18,21,18,14,8,5,3,2,1,0,0,1
7871,0,0,2,7,13,19,21,19,14,8,6,3,2,1,0,0,0
7872,0,0,2,6,14,20,22,20,15,9,6,4,3,1,1,0,0
7906,0,0,2,7,14,19,21,19,14,9,6,4,2,1,0,0,0
7907,0,0,2,6,14,19,22,19,15,9,6,4,2,1,0,0,0
7908,0,0,2,7,13,18,21,18,14,8,5,3,1,1,0,0,0
7909,0,0,2,6,14,19,22,20,15,10,6,4,2,1,1,0,0
7941,0,0,2,6,14,19,22,20,15,9,6,4,2,1,1,0,0
7971,0,0,2,7,15,19,21,18,14,9,6,4,3,1,1,0,0
7999,0,0,2,6,14,19,22,20,15,9,7,4,3,1,1,0,0
8000,0,0,2,7,13,19,21,18,14,8,5,3,1,1,0,0,0
8001,0,0,2,6,14,19,21,20,15,9,6,4,2,1,1,0,0
8002,0,0,2,7,14,19,22,19,15,9,6,4,2,1,0,0,0
8027,0,0,2,6,14,19,22,20,15,10,7,4,2,1,1,0,0
8028,0,0,2,7,14,19,22,19,15,9,6,3,2,1,0,0,0
8029,0,0,2,6,13,19,22,20,15,10,6,4,3,1,1,0,0
8030,0,0,2,6,14,20,22,20,15,10,7,4,3,1,1,0,0
8031,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,0
8054,0,0,2,7,14,19,21,19,14,9,6,4,3,1,1,0,0
8055,0,0,2,6,14,19,21,19,14,9,6,4,3,1,1,0,0
8056,0,0,2,7,13,19,21,18,14,8,6,3,2,1,0,0,0
8057,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
8058,0,0,2,7,14,19,22,19,15,9,6,3,2,1,0,0,0
8079,0,0,2,7,13,19,21,18,14,8,6,3,2,1,0,0,0
8080,0,0,2,6,14,19,22,20,14,9,7,4,3,1,1,0,0
8081,0,0,2,6,14,20,22,20,15,10,7,4,3,1,1,0,0
8096,0,0,2,7,13,18,21,18,14,8,5,3,2,1,0,0,1
8097,0,0,2,7,14,19,22,19,15,9,6,4,2,1,0,0,0
8116,0,0,2,6,14,19,22,20,15,10,7,4,3,1,1,0,0
8117,0,0,2,6,14,19,22,20,15,10,7,4,3,1,1,0,0
8118,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,0
8119,0,0,2,7,14,20,22,20,15,10,6,4,2,1,0,0,0
8120,0,0,2,6,14,19,21,19,14,9,6,4,3,1,1,0,0
8121,0,0,2,6,14,20,22,20,15,9,6,4,2,1,0,0,1
8122,0,0,2,7,13,18,21,18,14,8,5,3,2,1,0,0,0
8123,0,0,2,7,13,19,21,18,14,8,5,3,1,1,0,0,0
8124,0,0,2,6,14,20,22,20,15,10,7,4,3,1,1,0,0
8172,0,0,2,6,13,18,20,18,14,8,5,3,2,1,0,0,1
8195,0,0,2,6,13,19,22,20,15,10,7,4,3,1,1,0,0
8196,0,0,2,6,13,18,20,18,14,8,5,3,2,1,0,0,1
8197,0,0,2,6,13,19,21,18,14,8,6,3,2,1,0,0,0
8198,0,0,2,7,13,19,21,18,14,8,6,3,2,1,0,0,0
8226,0,0,2,7,13,18,20,18,14,8,5,3,2,1,0,0,0
8227,0,0,2,7,14,19,22,19,15,9,6,4,2,1,0,0,0
8228,0,0,2,6,14,20,22,20,15,10,6,4,2,1,0,0,0
8252,0,0,2,7,14,20,22,19,15,9,6,4,2,1,0,0,0
8253,0,0,2,7,13,19,21,18,14,8,5,3,2,1,0,0,0
8271,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,0
8302,0,0,2,6,14,20,22,20,15,10,7,4,3,1,1,0,0
8318,0,0,2,7,14,19,21,19,14,9,6,4,3,1,1,0,0
8342,0,0,2,6,14,19,21,19,14,9,6,4,3,1,1,0,0
8343,0,0,2,6,14,19,21,19,15,9,6,4,2,1,1,0,0
8385,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
8426,0,0,2,7,14,19,22,19,15,9,6,4,2,1,0,0,0
8453,0,0,2,6,14,20,22,20,15,9,6,4,3,1,1,0,0
8476,0,0,2,6,14,19,22,20,15,10,6,4,3,1,1,0,0
8477,0,0,2,7,13,19,21,18,14,8,6,3,2,1,0,0,0
8495,0,0,2,6,14,19,22,20,15,10,6,4,3,1,1,0,0
8504,0,0,2,6,14,19,21,19,15,9,6,4,2,1,1,0,0
8532,0,0,2,6,14,19,22,20,15,10,6,4,3,1,1,0,0
8553,0,0,2,6,14,19,22,20,15,10,6,4,3,1,1,0,0
8554,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,0
8577,0,0,2,7,13,19,20,18,14,8,5,3,2,1,0,0,0
8603,0,0,2,6,14,19,22,20,15,9,6,4,3,1,1,0,0
8618,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
8619,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,0
8648,0,0,2,6,13,18,20,18,14,8,6,3,2,1,0,0,0
8659,0,0,2,6,14,20,22,20,15,10,7,4,3,1,1,0,0
8660,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,0
8713,0,0,2,6,14,19,22,20,15,10,7,4,3,1,1,0,0
8759,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
8760,0,0,2,6,14,19,22,20,15,10,7,4,3,1,1,0,0
8788,0,0,2,6,14,19,21,19,14,9,6,4,3,1,1,0,0
8789,0,0,2,6,13,18,21,18,14,8,6,3,2,1,0,0,0
8800,0,0,2,6,14,20,22,20,15,10,6,4,3,1,1,0,0
8816,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,0
8817,0,0,2,6,13,19,22,20,15,10,6,4,3,1,1,0,0
8857,0,0,2,6,13,19,21,19,14,8,6,3,2,1,0,0,0
8858,0,0,2,6,13,19,21,18,14,8,6,3,2,1,0,0,0
8872,0,0,2,7,13,19,21,19,14,8,6,3,2,1,0,0,0
8886,0,0,2,6,14,19,22,19,15,9,6,4,2,1,0,0,0
8902,0,0,2,6,13,19,21,18,14,8,6,3,2,1,0,0,0
8915,0,0,2,6,13,19,21,18,14,8,6,3,2,1,0,0,0
8927,0,0,1,6,13,19,22,19,15,10,7,4,3,1,1,0,0
8928,0,0,2,7,13,19,21,19,15,9,6,4,2,1,0,0,0
8942,0,0,2,6,14,19,21,19,14,9,7,4,3,1,1,0,0
8964,0,0,2,6,14,19,21,19,14,9,6,4,3,1,1,0,0
9001,0,0,2,6,13,19,21,18,14,8,5,3,2,1,0,0,0
9017,0,0,2,7,14,19,21,19,14,9,6,4,3,1,1,0,0
9036,0,0,2,7,13,19,21,19,15,10,7,4,3,2,1,0,0
9037,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,1
9060,0,0,2,6,13,19,21,18,14,8,6,3,2,1,0,0,0
9061,0,0,2,7,13,19,21,19,15,9,7,4,3,2,1,0,0
9062,0,0,2,6,14,19,22,19,15,10,6,4,3,1,1,0,0
9077,0,0,2,6,13,19,22,20,15,10,6,4,3,1,1,0,1
9110,0,0,2,6,14,19,21,19,15,9,6,4,3,1,1,0,0
9123,0,0,2,7,14,20,22,19,15,9,7,4,3,2,1,0,0
9124,0,0,2,6,14,19,21,20,15,10,6,4,3,1,1,0,0
9125,0,0,2,7,14,20,22,19,15,9,6,4,2,1,0,0,0
9126,0,0,2,6,14,19,21,19,14,9,7,4,3,1,1,0,0
9144,0,0,2,7,14,20,22,19,15,9,6,4,2,1,0,0,0
9145,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9177,0,0,2,6,13,19,21,19,15,10,7,4,3,1,1,0,0
9199,0,0,2,6,14,19,22,19,15,9,6,4,2,1,0,0,0
9200,0,0,2,7,13,18,20,18,14,8,5,3,2,1,0,0,0
9201,0,0,2,7,14,20,22,20,16,10,7,4,3,2,1,0,1
9216,0,0,2,6,13,19,21,19,14,8,6,3,2,1,0,0,0
9217,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9231,0,0,2,6,14,19,21,19,15,9,6,4,3,1,1,0,0
9232,0,0,2,7,14,19,20,18,14,8,5,3,2,1,0,0,0
9251,0,0,2,6,13,19,22,19,15,10,7,4,3,1,1,0,0
9280,0,0,2,6,14,19,22,19,15,10,6,4,3,1,1,0,0
9295,0,0,2,6,13,19,22,20,15,10,7,4,2,1,1,0,0
9296,0,0,2,7,13,18,20,18,14,8,5,3,2,1,0,0,0
9297,0,0,2,6,14,20,22,20,15,9,6,4,2,1,0,0,0
9315,0,0,2,6,14,20,22,20,15,9,6,4,2,1,0,0,0
9334,0,0,2,6,14,19,22,20,15,9,6,4,2,1,1,0,0
9335,0,0,2,7,14,19,21,19,15,9,7,4,3,1,1,0,0
9336,0,0,2,6,13,19,21,19,14,9,6,3,2,1,0,0,0
9337,0,0,2,6,14,19,22,20,15,10,7,4,3,1,1,0,0
9360,0,0,2,6,13,19,20,18,13,8,5,3,1,1,0,0,0
9361,0,0,2,6,13,19,20,18,14,8,5,3,2,1,0,0,0
9388,0,0,2,6,14,19,22,20,15,10,6,4,3,1,1,0,0
9403,0,0,2,6,14,19,21,19,15,9,7,4,3,1,1,0,0
9404,0,0,2,7,13,19,20,17,13,8,5,3,1,1,0,0,0
9416,0,0,2,6,14,19,21,19,15,9,7,4,3,2,1,0,0
9417,0,0,2,7,13,18,20,18,14,8,6,3,2,1,0,0,1
9431,0,0,2,7,14,20,20,18,13,8,5,3,2,0,0,0,0
9432,0,0,2,6,13,18,20,17,13,8,5,3,2,1,0,0,0
9446,0,0,2,6,13,18,19,17,13,8,5,3,1,1,0,0,0
9447,0,0,2,6,14,19,22,19,15,10,6,4,2,1,1,0,0
9448,0,0,2,7,14,20,22,19,15,9,6,4,2,1,0,0,0
9470,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9488,0,0,2,7,14,20,22,20,15,10,7,4,3,2,1,0,1
9489,0,0,2,7,14,19,21,19,14,8,6,3,2,1,0,0,0
9490,0,0,2,7,13,19,21,18,14,8,6,3,2,1,0,0,0
9491,0,0,2,7,14,19,20,17,13,8,5,3,2,1,0,0,0
9492,0,0,2,6,13,19,22,20,15,10,7,4,3,1,1,0,0
9493,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
9494,0,0,2,7,13,19,21,18,14,8,5,3,2,1,0,0,0
9495,0,0,2,7,13,19,20,18,14,8,5,3,2,1,0,0,0
9496,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
9519,0,0,2,6,14,19,22,20,15,10,6,4,3,1,1,0,0
9520,0,0,2,7,13,19,20,17,13,8,5,3,1,1,0,0,0
9521,0,0,2,6,14,19,22,19,15,10,7,4,3,1,1,0,0
9533,0,0,2,6,13,19,22,19,15,10,7,4,3,1,1,0,0
9534,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
9535,0,0,2,6,13,18,20,18,14,8,5,3,2,1,0,0,0
9536,0,0,2,6,13,19,22,19,15,10,7,4,3,1,1,0,0
9537,0,0,2,6,14,20,22,20,15,9,6,4,2,1,0,0,0
9538,0,0,2,6,13,19,22,19,15,10,6,4,2,1,1,0,0
9539,0,0,2,7,13,19,21,18,14,8,5,3,2,1,0,0,0
9556,0,0,2,6,13,19,22,19,15,10,7,4,3,1,1,0,0
9557,0,0,2,6,14,19,22,19,15,9,7,4,3,1,1,0,0
9577,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9578,0,0,2,7,13,19,21,19,14,8,6,3,2,1,0,0,0
9590,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9591,0,0,2,7,13,19,20,18,14,8,5,3,2,1,0,0,0
9610,0,0,2,7,14,20,22,20,16,10,7,4,3,2,1,0,1
9611,0,0,2,7,14,19,22,19,15,9,6,3,2,1,0,0,0
9612,0,0,2,7,14,19,21,19,14,8,6,3,2,1,0,0,0
9613,0,0,2,7,13,19,20,17,13,7,5,3,1,1,0,0,0
9633,0,0,2,6,14,20,22,20,15,10,6,4,3,1,1,0,0
9634,0,0,2,7,13,19,19,17,13,8,5,3,1,1,0,0,0
9635,0,0,2,7,13,19,20,17,13,8,5,3,2,1,0,0,0
9636,0,0,2,6,13,18,21,20,15,10,7,4,3,1,1,0,0
9653,0,0,2,7,14,20,22,19,15,9,6,3,2,1,0,0,0
9654,0,0,2,6,14,18,22,19,15,10,7,4,3,1,1,0,0
9655,0,0,2,6,13,19,22,19,15,10,7,4,3,1,1,0,0
9669,0,0,2,6,13,19,20,17,13,8,5,3,2,1,0,0,0
9670,0,0,2,6,13,19,20,17,13,8,5,3,1,1,0,0,0
9688,0,0,2,7,14,19,19,17,13,7,5,3,1,1,0,0,0
9689,0,0,2,7,14,19,19,17,13,8,5,3,1,0,0,0,0
9710,0,0,3,7,14,19,20,17,13,8,5,3,1,1,0,0,1
9711,0,0,2,6,13,19,20,17,13,8,5,3,2,1,0,0,0
9712,0,0,2,6,14,19,21,19,15,9,7,4,3,1,1,0,0
9713,0,0,2,6,14,19,22,19,15,9,7,4,3,2,1,0,0
9714,0,0,2,7,15,21,23,21,16,10,7,4,3,1,1,0,0
9715,0,0,2,6,14,20,22,20,15,10,7,4,3,2,1,0,0
9716,0,0,2,7,14,20,23,20,15,10,7,4,3,1,0,0,0
9717,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
9735,0,0,2,7,14,20,23,20,15,10,7,4,3,1,0,0,0
9736,0,0,2,6,14,19,22,20,15,9,7,4,3,1,1,0,0
9737,0,0,2,6,14,20,23,20,15,9,7,4,2,1,0,0,0
9738,0,0,2,6,12,18,19,17,13,8,5,3,2,1,0,0,0
9739,0,0,2,6,14,19,22,19,15,9,6,4,2,1,1,0,1
9740,0,0,1,6,13,19,22,20,15,10,7,4,3,1,1,0,0
9769,0,0,2,6,13,19,19,17,13,7,5,3,1,1,0,0,0
9770,0,0,2,7,14,19,21,19,14,8,6,3,2,1,0,0,0
9771,0,0,2,6,13,19,20,17,13,8,5,3,1,1,0,0,0
9789,0,0,2,6,14,19,21,19,15,9,7,4,3,1,1,0,0
9790,0,0,2,7,14,19,22,19,15,9,6,3,2,1,0,0,0
9791,0,0,2,7,15,21,22,20,15,10,6,4,3,1,1,0,0
9792,0,0,2,7,14,20,22,20,15,10,6,4,2,1,0,0,0
9793,0,0,2,7,14,21,22,20,15,10,7,4,3,1,1,0,1
9794,0,0,2,6,13,19,22,19,15,10,7,4,3,1,1,0,0
9810,0,0,2,6,14,19,22,20,15,10,7,4,3,1,1,0,0
9811,0,0,2,6,14,19,21,19,15,9,7,4,3,1,1,0,0
9812,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9831,0,0,2,7,14,19,22,19,15,9,7,4,3,2,1,0,1
9832,0,0,2,6,14,19,22,19,15,10,7,4,3,1,1,0,0
9853,0,0,2,7,14,20,20,17,13,8,5,3,1,1,0,0,1
9854,0,0,2,6,14,20,22,20,15,9,6,4,2,1,0,0,0
9872,0,0,2,6,13,18,20,17,13,8,5,3,2,1,0,0,0
9891,0,0,2,7,14,21,23,20,15,10,6,4,3,1,1,0,0
9907,0,0,2,6,13,18,19,17,13,8,5,3,2,1,0,0,0
9908,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
9909,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9910,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
9905,0,0,2,9,17,22,24,21,15,9,6,4,2,1,0,0,0
9906,0,0,2,9,17,23,24,20,15,9,5,3,2,1,0,0,0
9929,0,0,2,7,14,20,20,17,13,8,5,3,2,1,0,0,1
9930,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9931,0,0,2,7,14,20,23,20,15,10,7,4,2,1,0,0,0
9924,0,0,2,8,16,21,23,21,15,9,6,4,2,1,0,0,0
9925,0,0,2,8,16,21,23,21,15,9,6,4,2,0,0,0,0
9926,0,0,2,7,15,22,22,20,16,10,6,4,2,1,0,0,1
9927,0,0,2,7,15,21,22,20,16,10,6,4,2,1,0,0,1
9928,0,0,2,9,16,23,24,22,16,10,6,5,3,1,0,0,0
9948,0,0,3,7,14,19,20,17,13,8,5,3,2,1,0,0,1
9949,0,0,2,7,14,20,22,19,15,9,6,4,2,1,0,0,0
9950,0,0,2,7,14,21,23,20,15,10,7,4,3,1,0,0,0
9946,0,0,1,7,14,21,22,19,15,10,6,4,2,1,0,0,1
9947,0,0,2,8,16,21,21,20,15,9,6,4,2,1,0,0,1
9967,0,0,2,6,14,20,23,20,15,10,7,4,2,1,0,0,0
9968,0,0,2,7,15,21,23,20,15,9,6,4,3,1,1,0,0
9979,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9980,0,0,2,7,14,20,23,20,15,10,7,4,3,1,0,0,0
9978,0,0,2,9,16,22,23,21,16,10,6,5,3,1,0,0,0
9992,0,0,2,7,14,20,22,20,15,9,6,3,2,1,0,0,0
9993,0,0,2,6,14,19,21,19,15,9,6,4,3,1,1,0,0
10006,0,0,2,6,13,19,20,17,13,8,5,3,2,1,0,0,1
10005,0,0,2,8,15,20,21,19,14,9,6,4,2,1,0,0,1
10018,0,0,2,7,14,19,22,19,15,9,6,4,3,1,1,0,0
10017,0,0,2,9,16,21,23,20,14,9,6,4,2,1,0,0,0
10034,0,0,2,6,14,19,22,20,14,9,6,4,3,1,1,0,0
10035,0,0,3,7,14,20,20,18,13,8,5,3,2,1,0,0,1
10033,0,0,2,9,17,23,24,21,15,9,5,3,2,1,0,0,0
10046,0,0,2,6,14,19,22,19,15,10,6,4,3,1,1,0,0
10047,0,0,2,7,14,20,21,18,14,8,6,3,2,1,0,0,0
10045,0,0,2,9,16,22,24,21,15,10,6,5,3,1,0,0,0
10054,0,0,2,7,14,19,22,19,15,9,7,4,3,2,1,0,0
10055,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,0
10056,0,0,2,7,14,21,23,20,16,10,7,4,3,1,0,0,0
10067,0,0,2,8,16,21,24,21,15,9,6,4,2,1,0,0,0
10086,0,0,2,7,14,21,22,20,15,10,7,4,3,1,1,0,0
10087,0,0,2,7,14,21,22,19,15,9,6,4,2,1,0,0,1
10085,0,0,2,8,17,22,24,21,15,9,6,4,2,1,0,0,0
10094,0,0,2,6,14,19,21,19,15,9,7,4,3,1,1,0,0
10093,1,0,2,9,17,23,24,21,15,9,6,4,2,1,0,0,0
10118,0,0,2,7,14,20,22,20,15,10,7,4,2,1,0,0,0
10119,0,0,2,7,14,20,21,19,14,9,6,3,2,1,0,0,0
10115,0,0,2,9,16,22,23,21,15,10,6,5,3,1,0,0,0
10116,0,0,1,7,15,22,22,20,16,10,7,4,2,1,0,0,1
10117,0,0,2,9,16,21,23,21,16,10,6,4,2,1,0,0,0
10135,0,0,1,7,15,22,22,20,16,10,7,4,2,1,0,0,1
10148,0,0,2,7,14,20,23,21,16,10,7,4,3,1,0,0,0
10160,0,0,2,6,14,19,22,20,15,10,7,4,2,1,0,0,0
10173,0,0,2,6,14,19,21,19,15,9,7,4,3,1,1,0,0
10174,0,0,2,6,14,20,22,20,15,10,7,4,3,1,0,0,0
10192,0,0,2,7,14,20,21,19,14,9,6,4,2,1,0,0,1
10212,0,0,2,6,13,19,19,17,13,8,6,4,2,1,0,0,1
10213,0,0,2,7,14,19,21,20,15,9,7,4,3,1,1,0,1
10214,0,0,2,6,14,18,22,20,15,9,6,4,3,1,1,0,0
10211,0,0,2,9,16,21,23,20,15,8,6,4,2,1,0,0,0
10232,0,0,2,7,14,19,21,19,15,9,7,4,3,1,1,0,1
10231,0,0,2,9,16,21,23,21,16,10,7,5,3,1,0,0,0
10248,0,0,2,6,14,20,22,20,15,9,7,4,3,1,0,0,0
10249,0,0,2,8,14,20,22,21,16,10,7,4,3,1,0,0,0
10250,0,0,2,7,15,21,22,20,15,10,7,4,3,1,1,0,0
10246,0,0,2,8,16,21,22,20,15,10,6,4,2,1,0,0,1
10247,0,0,2,9,17,23,24,21,15,8,5,3,2,1,0,0,0
10264,0,0,2,7,14,20,22,20,15,10,7,4,3,1,0,0,0
10265,0,0,2,7,14,20,22,21,16,10,7,4,3,2,1,0,1
10263,0,0,2,9,17,22,24,21,15,9,6,3,2,1,0,0,0
10282,0,0,2,7,14,20,21,19,15,9,6,4,2,1,0,0,1
10283,0,0,2,7,14,19,19,18,14,8,5,3,2,1,0,0,1
10284,0,0,2,7,14,20,22,20,15,9,7,4,3,1,1,0,0
10293,0,0,1,7,15,21,22,21,16,10,7,4,2,1,0,0,1
10316,0,0,2,7,14,20,23,21,16,10,7,4,2,1,0,0,0
10317,0,0,2,6,14,19,22,20,15,9,7,4,3,2,1,0,1
10318,0,0,2,7,14,20,22,19,15,9,6,3,2,1,0,0,0
10313,0,0,2,9,17,22,24,21,15,9,6,4,2,1,0,0,0
10314,0,0,2,9,17,23,24,21,15,8,5,3,2,1,0,0,0
10315,0,0,2,9,16,21,23,22,16,10,6,5,2,1,0,0,0
10340,0,0,2,7,14,19,22,20,15,9,7,4,3,1,1,0,1
10341,0,0,2,7,14,20,23,20,16,10,7,4,3,1,0,0,0
10342,0,0,2,6,14,19,22,20,15,10,7,4,3,1,1,0,0
10356,0,0,2,7,14,20,22,20,15,9,6,4,2,1,0,0,1
10357,0,0,2,6,14,19,21,19,15,9,6,4,3,1,1,0,0
10358,0,0,2,7,14,21,23,20,15,9,6,3,2,1,0,0,0
10359,0,0,2,7,14,20,22,20,15,9,7,4,2,1,0,0,1
10365,0,0,2,7,14,20,22,20,15,10,7,4,3,1,0,0,0
10366,0,0,2,7,14,20,23,20,16,10,7,4,3,1,0,0,0
10367,0,0,2,7,14,19,22,20,15,9,7,4,3,2,1,0,0
10364,0,0,2,9,16,21,23,21,15,9,6,4,2,1,0,0,0
10374,0,0,2,7,15,21,20,18,14,9,5,3,2,1,0,0,1
10375,0,0,2,7,15,20,22,20,15,9,6,4,2,1,1,0,0
10373,0,0,2,9,16,22,23,21,15,10,6,5,3,1,0,0,0
10400,0,0,2,7,14,20,21,19,15,9,6,4,3,1,0,0,1
10401,0,0,2,6,14,20,22,20,15,10,7,4,2,1,0,0,0
10402,0,0,2,6,14,19,21,20,15,9,6,4,3,1,0,0,1
10403,0,0,2,7,16,22,23,21,15,9,6,4,3,1,1,0,0
10404,0,0,2,6,14,19,22,20,15,9,6,4,3,1,1,0,0
10405,0,0,2,7,14,20,21,19,14,8,6,3,2,1,0,0,1
