id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
9448,0,0,2,12,17,14,9,2,0,0,0,0,0,0,0,0,0
9470,0,0,2,7,16,19,38,13,11,8,8,9,3,0,1,0,2
9488,0,0,2,7,8,12,19,17,6,3,2,0,0,0,0,0,0
9489,0,0,1,10,16,26,27,24,17,10,4,4,2,1,0,0,2
9490,0,0,5,9,19,21,33,23,21,11,4,4,2,2,1,1,1
9491,0,0,1,12,20,21,28,25,14,7,3,7,0,0,0,1,6
9492,0,0,6,20,24,23,20,17,11,4,3,2,0,0,0,0,0
9493,0,0,0,6,12,17,19,23,13,18,9,1,3,1,3,0,1
9494,0,0,3,8,12,19,40,18,26,7,5,5,2,2,0,0,2
9495,0,0,0,3,16,21,15,29,20,16,1,0,0,0,0,0,0
9496,0,0,2,16,12,25,11,24,34,26,10,3,0,0,0,0,0
9519,0,0,1,3,5,7,2,4,1,4,0,0,0,1,0,0,3
9520,0,0,0,3,13,29,24,25,21,16,11,7,14,3,0,1,1
9521,0,0,3,7,14,24,45,22,23,9,7,4,3,1,0,0,1
9533,0,0,0,2,18,54,45,43,18,2,7,0,0,0,0,0,0
9534,0,0,0,7,14,21,28,19,17,19,18,11,2,1,2,1,0
9535,0,0,0,2,22,43,41,22,21,15,10,3,0,0,0,0,0
9536,0,0,0,2,18,54,45,43,18,2,7,0,0,0,0,0,0
9537,0,0,0,2,18,54,45,43,18,2,7,0,0,0,0,0,0
9538,0,0,3,13,25,35,32,26,10,6,5,7,0,0,0,0,1
9539,55,7,7,13,15,23,24,23,18,13,18,8,8,1,1,1,1
9556,0,0,1,4,12,16,15,25,12,8,3,2,0,1,0,0,0
9557,4,0,1,10,24,27,29,19,17,9,5,3,1,0,0,0,1
9577,0,1,1,2,36,28,25,21,18,18,16,15,15,9,11,5,21
9578,0,0,1,4,8,10,16,11,4,0,0,0,0,0,0,0,0
9590,16,1,2,4,8,9,16,27,20,16,23,19,13,9,6,1,0
9591,0,0,0,8,12,14,21,25,19,8,8,6,0,0,0,0,0
9610,0,0,1,6,30,33,28,20,20,11,2,0,0,0,0,0,0
9611,0,0,2,3,12,23,40,22,20,10,7,6,12,6,0,0,0
9612,0,0,2,8,20,20,28,25,20,17,6,1,0,1,0,0,1
9613,0,0,3,14,19,25,27,12,5,4,5,7,17,8,0,0,0
9633,0,1,0,8,8,28,18,6,2,1,0,0,0,0,0,0,0
9634,0,0,0,4,13,33,38,34,18,12,9,3,0,0,1,0,1
9635,0,0,8,4,8,28,18,5,1,0,0,0,0,0,0,0,0
9636,0,1,1,7,9,28,19,5,1,1,0,0,0,0,0,0,0
9653,0,0,7,21,25,26,22,19,18,9,3,2,0,0,0,0,0
9654,0,0,8,25,29,24,22,21,17,9,3,3,0,0,0,0,0
9655,0,2,6,37,37,32,26,15,14,14,0,0,0,0,0,0,0
9669,0,1,5,15,26,19,20,12,13,11,8,6,4,2,1,0,1
9670,0,0,0,2,3,1,3,8,14,14,18,14,25,7,6,2,19
9688,0,1,0,5,14,23,18,20,17,9,9,4,3,1,0,0,2
9689,0,0,0,0,1,2,8,14,13,4,3,2,0,2,0,0,0
9710,0,0,0,3,16,36,38,51,25,4,14,1,0,0,0,0,1
9711,0,0,1,5,14,21,25,19,21,15,10,5,3,2,1,1,3
9712,0,0,4,8,16,19,29,19,15,9,6,4,4,1,0,0,1
9713,0,4,9,29,30,41,33,12,11,19,0,0,0,0,0,0,0
9714,0,0,2,16,24,28,24,21,11,6,2,0,1,0,0,0,0
9715,0,0,8,11,15,20,20,24,16,30,12,13,20,31,17,8,22
9716,0,0,0,3,16,36,38,51,25,4,14,1,0,0,0,0,1
9717,0,0,0,4,5,6,11,8,7,8,6,10,7,6,5,1,1
9735,0,0,0,3,15,14,10,9,1,2,0,1,0,0,0,0,1
9736,0,0,0,3,9,6,15,10,6,5,3,0,0,0,0,1,0
9737,0,0,4,8,18,22,32,21,20,11,10,6,3,1,0,0,0
9738,0,0,4,7,12,19,42,21,19,12,11,6,2,1,0,1,0
9739,0,0,1,9,16,16,34,22,19,8,11,9,1,1,1,0,0
9740,0,0,3,13,21,25,34,34,17,3,3,1,0,0,0,0,0
9769,0,0,0,5,19,60,1,8,0,0,0,0,2,0,0,0,0
9770,0,0,3,8,15,26,35,25,16,9,7,3,3,0,0,0,1
9771,0,0,4,8,18,20,38,25,18,11,8,3,2,1,0,0,1
9789,0,0,5,3,7,15,11,13,6,1,0,0,0,0,0,0,0
9790,0,0,1,4,6,6,3,4,3,1,0,0,0,0,0,0,2
9791,0,0,0,5,22,32,42,39,12,0,0,0,0,0,0,0,0
9792,0,3,7,33,34,31,29,16,19,13,0,0,0,0,0,0,0
9793,0,3,7,33,34,31,29,16,19,13,0,0,0,0,0,0,0
9794,0,1,5,29,33,32,30,18,21,15,0,0,0,0,0,0,0
9810,0,0,0,0,18,17,41,37,24,19,16,3,1,0,0,0,0
9811,0,0,5,13,22,19,24,19,15,11,8,7,4,0,0,0,2
9812,0,0,0,4,15,17,41,37,24,13,5,3,2,0,0,0,0
9831,0,0,2,9,13,30,30,19,20,10,9,6,2,1,0,1,2
9832,0,0,12,27,35,29,16,14,4,6,3,4,1,0,0,0,0
9853,0,0,2,8,19,21,26,20,20,12,13,7,1,0,0,0,2
9854,0,0,1,4,11,12,21,27,26,9,3,0,0,0,0,0,0
9872,0,0,0,3,11,14,14,23,31,35,31,23,26,11,7,1,20
9891,0,0,4,7,13,25,41,28,26,12,0,0,0,0,0,0,0
9907,0,0,0,3,10,15,20,35,27,23,11,0,1,0,0,0,0
9908,0,1,3,3,9,14,15,19,24,28,28,25,21,14,14,3,33
9909,1,0,4,7,10,23,21,30,22,13,11,7,3,0,0,1,1
9910,0,0,2,25,31,27,26,33,12,7,5,4,0,0,0,0,0
9905,0,0,2,11,18,22,16,29,10,13,2,3,1,0,1,0,1
9906,0,0,0,8,10,11,16,20,21,13,6,4,1,0,0,1,1
9929,0,0,2,7,24,35,19,30,14,7,0,0,0,0,0,0,0
9930,0,0,0,7,21,29,28,14,31,15,6,4,1,0,0,0,0
9931,0,0,1,10,18,32,31,24,20,11,9,4,4,1,1,1,1
9924,0,0,2,11,16,18,15,23,13,9,4,2,2,1,0,0,0
9925,0,1,1,11,21,34,28,29,9,5,2,1,0,0,0,0,3
9926,0,0,1,5,17,27,21,10,15,8,8,3,2,1,0,0,0
9927,0,0,1,7,13,19,24,27,19,15,7,4,3,0,0,0,1
9928,0,0,0,5,13,20,48,37,17,8,8,4,0,0,0,0,2
9948,0,0,3,11,12,15,11,18,14,4,6,7,21,1,0,0,2
9949,0,0,3,6,17,30,28,27,21,13,5,2,0,0,0,0,0
9950,0,0,1,6,14,27,27,30,20,8,6,3,0,0,0,0,0
9946,0,0,0,6,13,12,14,30,24,9,6,2,2,0,0,0,0
9947,0,0,0,8,10,15,23,30,21,12,6,3,2,0,0,0,0
9967,0,0,0,6,15,35,29,30,18,15,6,6,2,1,1,0,1
9968,0,0,8,12,18,23,24,29,18,11,9,5,2,0,1,0,1
9979,0,0,0,3,20,61,7,27,22,4,3,5,2,0,0,1,1
9980,6,1,3,2,9,82,2,12,32,3,2,1,0,0,0,0,0
9978,0,0,0,2,7,7,9,31,5,11,3,2,1,0,1,0,1
9992,0,0,1,5,8,7,9,6,4,4,3,2,0,0,0,0,4
9993,0,0,2,11,20,19,20,21,23,21,6,3,1,0,1,0,0
10006,0,0,0,2,10,26,36,35,28,9,10,2,0,0,0,0,0
10005,0,0,0,4,17,22,23,31,20,19,7,5,9,0,14,0,0
10018,0,0,0,1,7,33,39,24,24,22,8,12,0,0,0,0,0
10017,0,0,2,30,15,27,30,10,13,4,4,0,0,0,0,0,0
10034,0,0,3,2,7,11,16,12,11,3,3,0,0,0,0,0,0
10035,3,5,11,14,27,22,26,28,25,24,27,15,11,3,1,0,2
10033,0,0,0,4,8,18,19,32,28,18,24,14,11,7,0,0,0
10046,0,0,1,6,11,12,15,7,2,0,0,0,0,0,0,0,0
10047,0,0,1,6,13,26,32,24,23,13,9,5,2,0,0,0,0
10045,0,0,0,1,8,14,15,7,8,4,1,3,1,0,0,0,1
10054,0,0,7,9,8,12,8,28,12,36,9,10,28,51,28,14,36
10055,0,0,2,6,15,27,32,25,17,15,6,7,4,2,1,0,1
10056,0,0,0,0,5,14,9,18,17,26,40,39,20,18,15,2,14
10067,10,1,1,3,10,11,15,20,11,10,7,5,2,0,0,0,1
10086,0,0,1,4,12,25,21,26,18,12,8,12,0,0,0,0,0
10087,33,1,3,15,20,12,35,19,19,5,1,3,1,0,0,0,0
10085,0,0,1,7,13,20,13,9,16,6,3,0,0,0,0,0,0
10094,0,0,0,5,13,25,24,32,20,18,14,13,3,1,1,0,3
10093,4,0,2,12,20,27,23,18,11,6,4,3,2,0,0,0,0
10118,0,0,1,6,15,17,23,25,18,19,15,7,2,3,1,0,3
10119,0,0,1,12,20,28,31,26,18,9,4,1,0,0,0,0,0
10115,0,0,0,0,30,4,3,0,0,0,0,0,0,0,0,0,0
10116,0,0,0,4,16,42,47,23,28,7,3,4,0,0,0,0,0
10117,0,3,16,13,19,25,18,19,23,15,12,8,4,1,0,0,0
10135,0,0,2,8,32,35,22,20,20,9,2,0,0,0,0,0,0
10148,0,0,0,4,13,16,9,12,4,0,0,0,0,0,0,0,0
10160,0,0,0,1,11,8,17,36,37,19,12,0,2,0,0,0,0
10173,0,0,3,5,8,8,11,13,7,4,0,0,0,0,0,0,0
10174,0,0,1,8,21,24,33,31,22,17,11,5,0,0,0,0,0
10192,0,0,5,9,12,20,30,22,19,12,5,4,1,2,0,0,2
10212,0,0,2,4,22,11,17,24,14,20,19,1,0,0,0,0,0
10213,0,0,0,9,16,22,26,23,25,8,7,41,0,0,0,0,0
10214,0,0,1,6,11,16,28,24,15,7,4,2,1,0,0,0,0
10211,0,0,4,8,16,32,24,26,16,12,7,2,1,1,0,0,1
10232,0,0,2,6,2,2,9,13,11,7,13,11,2,0,1,0,0
10231,0,0,0,13,46,27,26,26,7,2,1,2,0,0,0,0,0
10248,0,0,3,6,4,25,18,7,3,1,0,0,0,0,0,0,0
10249,0,0,0,5,6,6,13,5,1,0,0,0,0,0,0,0,0
10250,0,0,0,8,13,31,23,27,26,14,7,8,2,0,0,0,0
10246,0,0,1,10,24,16,21,17,10,3,2,0,0,0,0,0,0
10247,0,0,0,9,11,11,26,26,20,2,0,0,0,0,0,0,0
10264,0,0,1,2,10,20,31,33,25,25,17,6,0,0,0,0,0
10265,0,0,2,1,11,18,34,21,29,18,8,7,3,1,0,0,0
10263,0,0,1,7,19,25,35,22,21,9,6,2,0,3,0,1,0
10282,0,0,1,5,7,7,4,8,9,2,2,1,1,0,0,1,1
10283,0,0,0,0,4,10,18,34,27,15,7,2,1,0,0,0,0
10284,0,0,0,3,4,7,4,5,9,8,0,2,2,0,0,0,0
10293,0,0,0,2,8,10,19,27,24,17,18,23,25,27,10,0,0
10316,6,0,2,4,6,15,24,29,21,26,10,5,3,0,0,0,1
10317,0,0,0,13,31,53,53,1,0,0,0,0,0,0,0,0,0
10318,0,1,8,8,14,18,16,21,29,16,12,9,5,3,1,0,0
10313,0,0,0,0,1,4,12,16,21,17,13,16,11,7,2,2,6
10314,0,0,0,1,0,1,6,3,2,0,5,1,0,0,0,0,0
10315,0,0,1,10,9,13,12,2,1,0,0,0,0,0,0,0,0
10340,0,0,0,5,8,13,18,33,33,42,19,24,16,4,0,0,0
10341,0,2,3,15,14,30,26,19,14,9,6,0,0,0,0,0,0
10342,0,0,1,7,14,19,29,26,18,10,7,11,2,1,0,0,0
10356,0,0,0,24,39,5,6,10,16,9,8,6,2,0,0,0,0
10357,0,0,0,4,6,7,12,12,8,3,2,0,0,0,0,0,1
10358,0,0,0,1,3,5,9,21,10,11,7,6,5,3,3,1,0
10359,0,0,0,0,41,1,2,2,0,0,0,0,0,0,0,0,0
10365,0,1,2,2,4,10,9,15,6,0,0,0,0,0,0,0,0
10366,0,0,1,5,9,5,13,7,1,1,0,0,0,0,0,0,0
10367,0,0,1,10,21,26,27,24,20,11,9,5,4,3,1,0,2
10364,0,0,1,10,18,20,20,17,4,1,1,1,1,0,0,0,0
10374,0,0,0,2,6,18,31,15,37,32,0,0,0,0,0,0,0
10375,0,0,1,3,17,28,24,30,17,15,8,3,4,1,1,0,0
10373,0,0,2,4,20,24,25,25,17,16,5,6,1,1,0,0,0
10400,0,0,0,0,0,0,7,23,10,0,0,0,0,0,0,0,0
10401,0,0,0,5,14,16,18,21,19,15,15,7,6,4,1,0,1
10402,0,0,0,5,10,23,31,33,26,12,8,4,4,0,0,0,0
10403,14,4,8,2,4,70,2,5,37,2,2,1,0,0,0,0,0
10404,0,0,0,3,9,22,27,20,21,18,11,7,0,0,0,0,0
10405,0,0,1,4,6,13,8,8,7,2,4,0,1,0,0,0,1
